Det er 9269 legemiddelmerkevarer med SortertVirkestoffMedStyrke
Det er 6523 virkestoffmedstyrker
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| No   | Id                                   | Stoff                                              | Styrke                       | AlternativStyrke       | AtcKombipreparat |
| 3329 | 99392a01-18c4-4846-98ab-3fbf7538260e | Lidokain                                           | 700 mg                       |                        |                  |
| 3330 | 65615ec6-fb5f-4e76-80c3-6e322aa11ae4 | Lifitegrast                                        | 5 % w/v                      | 50 mg/ml               |                  |
| 3331 | 5e8acb8a-0661-49df-8bd2-3191ed418082 | Liksisenatid                                       | 10 mikrog/dose               |                        |                  |
| 3332 | 07c6fb68-9f0a-449e-adee-62aac0dfb6e1 | Liksisenatid                                       | 20 mikrog/dose               |                        |                  |
| 3333 | 9dd3c62f-324a-40cf-890d-c4237100e724 | Liksisenatid                                       | 33 mikrog/ml                 |                        |                  |
| 3334 | 029b68a7-ce9d-43a4-bba9-34f392479285 | Liksisenatid                                       | 50 mikrog/ml                 |                        |                  |
| 3335 | 9d4c49e8-017a-4976-81bc-3e4cea68ae2b | Linagliptin                                        | 2.5 mg                       |                        | A10BH05          |
| 3336 | bf4b11c0-d0a8-49d6-a9ef-6e903438c1c9 | Linagliptin                                        | 2.5 mg                       |                        | A10BH05          |
| 3337 | 10d99ab4-de5f-469a-9a03-1522a9270651 | Linagliptin                                        | 5 mg                         |                        |                  |
| 3338 | 148586a7-e0ba-4b2b-a9c6-10cc2703ebd5 | Linagliptin                                        | 5 mg                         |                        |                  |
| 3339 | b789b0f7-f9c9-4555-96c6-350d6d5f0d37 | Linagliptin                                        | 5 mg                         |                        |                  |
| 3340 | f3b92487-dbf1-478f-aacf-3521333b77c4 | Linaklotid                                         | 290 mikrog                   |                        |                  |
| 3341 | 906a93ec-727b-42e4-a4fc-4e5d99ffa3b5 | Linezolid                                          | 2 mg/ml                      |                        |                  |
| 3342 | 6af83cac-2a19-4a47-a3e8-1d122b41f321 | Linezolid                                          | 600 mg                       |                        |                  |
| 3343 | 148c842e-59a6-41ac-8f97-dc4c42d0451a | Linfro                                             | 108 mg                       |                        |                  |
| 3344 | 0e433858-eacf-493f-8e44-ad8c27e1f6f3 | Liotyronin                                         | 103.4 mikrog                 |                        |                  |
| 3345 | 3d5ba9d6-c72a-4ff1-ad3b-557b76737e32 | Liotyronin                                         | 20 mikrog                    |                        |                  |
| 3346 | 9e158e4d-7181-40d8-aa97-8c7768563a74 | Liotyronin                                         | 20 mikrog                    |                        |                  |
| 3347 | 316ec42c-9d4a-4ff2-a724-db9a7127d36d | Liotyronin                                         | 5 mikrog                     |                        |                  |
| 3348 | 5b679d1d-134d-4475-bcaf-e925fda452aa | Lipase                                             | 10000 E                      |                        |                  |
| 3349 | d42f36ad-88cd-4b8f-ac6b-b602ced8910d | Lipase                                             | 25000 E                      |                        |                  |
| 3350 | befc5173-30f1-4229-bcb9-e878e6737ec0 | Lipase                                             | 40000 E                      |                        |                  |
| 3351 | 742531ff-6612-4ce7-8c6e-cc45b3968761 | Lipase                                             | 5000 E/100 mg                |                        |                  |
| 3352 | e487758e-fec9-42d2-be95-f9bd5db7b2eb | Lipegfilgrastim                                    | 6 mg/sproyte                 |                        |                  |
| 3353 | f12a881b-abe7-4a48-819c-d357142041b2 | Liraglutid                                         | 3.6 mg/ml                    |                        | A10BJ02          |
| 3354 | 6fa06975-7798-4add-864d-46006d195510 | Liraglutid                                         | 6 mg/ml                      |                        |                  |
| 3355 | a53ce0e7-3a18-429e-ab44-8e99d136fd34 | Liraglutid                                         | 6 mg/ml                      |                        |                  |
| 3356 | 06317eb8-dd9f-44e7-a11a-5ed37e55a148 | Lisdeksamfetamin                                   | 20 mg                        |                        |                  |
| 3357 | 3dd46f18-89f2-4645-894c-f3145ae8e5a9 | Lisdeksamfetamin                                   | 30 mg                        |                        |                  |
| 3358 | 8af70edb-8c49-4a20-b3bd-e0253240e90e | Lisdeksamfetamin                                   | 40 mg                        |                        |                  |
| 3359 | 6bb56bd3-4bad-4bb4-a88d-c1fcdb157040 | Lisdeksamfetamin                                   | 50 mg                        |                        |                  |
| 3360 | aa33e4ef-27bf-42a6-bbbd-aec065e06953 | Lisdeksamfetamin                                   | 60 mg                        |                        |                  |
| 3361 | cc116ade-75e4-496a-ac52-12d2a8ec42ac | Lisdeksamfetamin                                   | 70 mg                        |                        |                  |
| 3362 | ae63692c-3ac2-4cbd-babf-088c31338dbd | Lisinopril                                         | 10 mg                        |                        |                  |
| 3363 | df538461-722b-44a3-bc8b-ef565d340ca7 | Lisinopril                                         | 10 mg                        |                        | C09AA03          |
| 3364 | 0a5d7e1d-a000-4ac6-9786-2a33bbf0ee15 | Lisinopril                                         | 2.5 mg                       |                        |                  |
| 3365 | badcc2ab-9ebb-4da1-a025-4ffd6d888691 | Lisinopril                                         | 20 mg                        |                        |                  |
| 3366 | e648cfb9-86f9-490c-9e68-ac3194a826a3 | Lisinopril                                         | 20 mg                        |                        | C09AA03          |
| 3367 | a09990e9-8f9a-4c75-ad7d-ed3877fea4e2 | Lisinopril                                         | 5 mg                         |                        |                  |
| 3368 | 21b9b34d-ebd5-4178-b7ad-54f2015d789d | Litium                                             | 0.15 mmol/ml                 |                        |                  |
| 3369 | 7822c6ce-6dea-4a6b-a3f8-86c5289308c2 | Litium                                             | 1018 mg/5 ml                 |                        |                  |
| 3370 | 1641a50c-5395-4fe8-9c68-b1c794db1288 | Litium                                             | 200 mg                       |                        |                  |
| 3371 | c877a665-ae3e-4cfe-9f24-71a89abbebe9 | Litium                                             | 300 mg                       |                        |                  |
| 3372 | 0fda4014-5268-474b-93f0-b9cf959e7e25 | Litium                                             | 400 mg                       |                        |                  |
| 3373 | 4567ebe8-c31c-489e-8a8b-1b123383565e | Litium                                             | 42 mg                        |                        |                  |
| 3374 | 890784b9-c841-45a1-a310-812056007779 | Litium                                             | 6 mmol                       |                        |                  |
| 3375 | 04d9b18e-cc67-4e3d-8da1-c44cd0bf4f4d | Litium                                             | 83 mg                        |                        |                  |
| 3376 | a87ff84a-6491-48df-bafb-9ae4c9afb1bf | Litiumorotat                                       | 120 mg                       |                        |                  |
| 3377 | 9734b512-426b-4a39-9031-f911bdcd2e76 | Lofepramin                                         | 70 mg                        |                        |                  |
| 3378 | afc9b3bc-f4b3-4538-bc95-a56c09532f31 | Loksapin                                           | 9.1 mg                       | 9.1 mg/dose            |                  |
| 3379 | ca93ee40-4238-4428-91a3-c0c8069bf2fc | Lomitapid                                          | 10 mg                        |                        |                  |
| 3380 | ffee3b1f-eb29-43d5-9f98-c9dfe0539d72 | Lomitapid                                          | 20 mg                        |                        |                  |
| 3381 | 4825d902-140c-4912-aaf6-0c55f27ba7ba | Lomitapid                                          | 5 mg                         |                        |                  |
| 3382 | 656a605b-3bd2-457b-8055-a0fd04817ae3 | Lomustin                                           | 10 mg                        |                        |                  |
| 3383 | d7b94473-c55e-4651-990e-bfd6d29af1bc | Lomustin                                           | 40 mg                        |                        |                  |
| 3384 | 05eb35b6-77a5-4aba-af32-bf3243f63501 | Lonoktokog alfa                                    | 1000 IE                      |                        |                  |
| 3385 | 355231f3-eca1-458e-b5ad-8bd4b5086622 | Lonoktokog alfa                                    | 1500 IE                      |                        |                  |
| 3386 | 899d7ce5-1dfe-4a91-adad-4d101c8cd356 | Lonoktokog alfa                                    | 2000 IE                      |                        |                  |
| 3387 | a1cd8bde-6c65-48b4-b879-978dfa85d4bb | Lonoktokog alfa                                    | 250 IE                       |                        |                  |
| 3388 | d2475844-c962-4416-b613-42165166fe0b | Lonoktokog alfa                                    | 2500 IE                      |                        |                  |
| 3389 | 47ab49e3-b564-4ac6-a061-348d2d2ec0af | Lonoktokog alfa                                    | 3000 IE                      |                        |                  |
| 3390 | 30756497-26f7-4228-8248-713e17bdd30d | Lonoktokog alfa                                    | 500 IE                       |                        |                  |
| 3391 | 5e3313f3-d4cc-4590-8edc-770c6cf5aea0 | Loperamid                                          | 0.2 mg/ml                    |                        |                  |
| 3392 | 2bad9190-8da2-4ba6-a3f3-d2a2093979e2 | Loperamid                                          | 2 mg                         |                        |                  |
| 3393 | 421fb76f-59e2-41cf-82df-d1a63fd92b98 | Loperamid                                          | 2 mg                         |                        |                  |
| 3394 | d2b1c8e8-8e58-4492-a7e0-863494d3d077 | Loperamid                                          | 2 mg                         |                        | A07DA03          |
| 3395 | ca1fbc29-2098-420a-a407-e1c5d4ef1da8 | Lopinavir                                          | 100 mg                       |                        |                  |
| 3396 | 5b5b9359-3d82-4dfb-8ad9-e0bfaefd2f5b | Lopinavir                                          | 200 mg                       |                        |                  |
| 3397 | 3164dc87-ee73-4876-a1be-fa3b78e9b93b | Lopinavir                                          | 80 mg/ml                     |                        |                  |
| 3398 | cf20f1d7-8317-4155-9517-5a89f2710c39 | Loratadin                                          | 10 mg                        |                        |                  |
| 3399 | acd11a73-c17f-49d6-9356-da85a43456fe | Lorazepam                                          | 1 mg                         |                        |                  |
| 3400 | acd7e47d-fbd4-4829-ac7e-d8b518b11bd1 | Lorazepam                                          | 1 mg                         |                        |                  |
| 3401 | d6f30b1b-438d-4250-a6ea-baa879fce7e7 | Lorazepam                                          | 2 mg/ml                      |                        |                  |
| 3402 | 303afa9a-9508-4f13-a174-a32bcf81cade | Lorazepam                                          | 2.5 mg                       |                        |                  |
| 3403 | 546153ce-a12b-4054-b37b-b07b03788e2f | Lorazepam                                          | 2.5 mg                       |                        |                  |
| 3404 | 98313598-4f1e-4ba9-943f-fdadaccae54e | Lorazepam                                          | 4 mg/ml                      |                        |                  |
| 3405 | dbe9effd-3d75-4c26-8724-1eefea0690e2 | Lorlatinib                                         | 100 mg                       |                        |                  |
| 3406 | e72327e3-b03f-4e09-8482-2dad682f048a | Lorlatinib                                         | 25 mg                        |                        |                  |
| 3407 | 3112a8d5-2991-4e03-88c7-27c397608278 | L-ornitin                                          | 500 mg                       |                        |                  |
| 3408 | 4fffae63-0442-4dd6-a44e-5e90c6ea420e | Losartan                                           | 100 mg                       |                        | C09CA01          |
| 3409 | 51893cbc-bd67-4177-b62c-a34722b47ab3 | Losartan                                           | 100 mg                       |                        |                  |
| 3410 | 9744bb69-0017-4c42-a45c-c7f701faf077 | Losartan                                           | 100 mg                       |                        | C09CA01          |
| 3411 | cb413be0-461c-40b8-8ec7-c37e728a3563 | Losartan                                           | 12.5 mg                      |                        |                  |
| 3412 | 85c772bf-4dc7-44c9-9760-a9f3ba5ac86f | Losartan                                           | 50 mg                        |                        | C09CA01          |
| 3413 | fdf5ca9d-4074-40f1-9796-af3f6267b9b9 | Losartan                                           | 50 mg                        |                        |                  |
| 3414 | 51fbbd61-d661-4994-9583-e4c194b59e53 | Lovastatin                                         | 20 mg                        |                        |                  |
| 3415 | 76c67fd3-b766-4126-9a23-36a3eebea9da | Lovastatin                                         | 40 mg                        |                        |                  |
| 3416 | fec47cab-7da8-44f7-a3de-bd3219e2b558 | L-Teanin                                           | 65.5 mg                      |                        |                  |
| 3417 | 0e1ad639-1077-48de-bcc4-04c989f68fda | Luft til medisinsk bruk                            | 100 %                        | 1000 mg/ml             |                  |
| 3418 | 6ca814f3-1728-4381-8ad8-ba69d2ab4723 | Lumakaftor                                         | 100 mg                       |                        |                  |
| 3419 | 81b2d64f-4be0-4c3e-9515-28213de14217 | Lumakaftor                                         | 100 mg                       |                        |                  |
| 3420 | 1e1e9ed6-684c-49c2-9d51-ab0bf8d8ce42 | Lumakaftor                                         | 150 mg                       |                        |                  |
| 3421 | 6e22490b-1e55-4cf0-aa0d-705df3f674fb | Lumakaftor                                         | 200 mg                       |                        |                  |
| 3422 | 0b93d6ae-a35d-4632-bf92-c4dc8e1f0326 | Lumefantrin                                        | 120 mg                       |                        |                  |
| 3423 | 7fa88eaf-d7d7-4228-a512-1a072a1b8785 | Lumirakoksib                                       | 100 mg                       |                        |                  |
| 3424 | d699819a-2ccd-4065-91a3-9292bc175361 | Lurasidon                                          | 18.5 mg                      |                        |                  |
| 3425 | 09e627e2-7926-4819-8c45-24b4c1092c8b | Lurasidon                                          | 37 mg                        |                        |                  |
| 3426 | 743cac0d-c47a-4023-bf7a-d4ca6739eb8b | Lurasidon                                          | 74 mg                        |                        |                  |
| 3427 | 05313c0a-04ec-4329-89ce-98d8b374a380 | Lutein                                             | 5 mg                         |                        |                  |
| 3428 | b0550633-af7c-4acc-a606-66c2bb3c7c12 | Lutein                                             | 5 mg                         |                        |                  |
| 3429 | baeb9338-fb6f-40a0-9999-3808b95a2759 | Lutein                                             | 6 mg                         |                        |                  |
| 3430 | 60c986fb-d010-4384-983c-e07f7243bffe | Lutropin alfa                                      | 150 IE                       |                        | G03GA07          |
| 3431 | f5c41e03-1778-4d8f-b4bc-8d81bba4cff7 | Lutropin alfa                                      | 225 IE                       |                        | G03GA07          |
| 3432 | a27d4ebd-ad80-4da4-ad57-41c261776a58 | Lutropin alfa                                      | 450 IE                       |                        | G03GA07          |
| 3433 | a6145e36-e4db-4740-825a-a7cf6f7baf21 | Lymesyklin                                         | 300 mg                       |                        |                  |
| 3434 | f3b45b57-3733-4ccd-bb7e-24b087fae0a1 | Lysin                                              | 0.955 g/L                    |                        |                  |
| 3435 | 397f2a87-61f8-4353-841b-3f355318b30b | Macitentan                                         | 10 mg                        |                        |                  |
| 3436 | cd719983-2f18-40e0-90bd-c4963dce0624 | Magnesium                                          | 0.1 g/dose                   |                        |                  |
| 3437 | 47b8eaea-965c-4c02-98d2-198b6eb0c877 | Magnesium                                          | 0.23 mg                      |                        |                  |
| 3438 | 818e69cb-f522-4e54-91d9-bc7d9bc1f12c | Magnesium                                          | 1 mmol/ml                    |                        |                  |
| 3439 | 3de31b8a-2622-41a4-b340-3fcfc7cbae36 | Magnesium                                          | 100 mg                       |                        |                  |
| 3440 | 59dd45f7-b98c-4010-ba64-3ad3072a8ddc | Magnesium                                          | 100 mg                       |                        |                  |
| 3441 | d353324f-9795-45ec-b263-a49b6a3dee7f | Magnesium                                          | 100 mg                       |                        |                  |
| 3442 | ff740369-de36-4ee5-8b40-caab16b16026 | Magnesium                                          | 100 mg                       |                        |                  |
| 3443 | fc03ceae-18fd-43f5-9d81-85c4d01f4399 | Magnesium                                          | 121 mg/60 g                  |                        | A12CC04          |
| 3444 | 28dcc5e9-3665-42fe-ba78-525d93fd7f01 | Magnesium                                          | 140 mg                       |                        |                  |
| 3445 | 30b30894-6bd3-4e0f-b045-1816ef7f15dd | Magnesium                                          | 140 mg                       |                        |                  |
| 3446 | bfb45c83-fd32-4b16-a9c5-cccc0339a4e7 | Magnesium                                          | 140 mg                       |                        |                  |
| 3447 | c2702fff-b98c-4b3d-89ba-f07c70be427e | Magnesium                                          | 140 mg                       |                        |                  |
| 3448 | 93c5b26d-c2df-4d7d-8daa-3ff704c8fab7 | Magnesium                                          | 150 mg                       |                        |                  |
| 3449 | ab222aab-03dc-47e1-8f35-f654a9c62836 | Magnesium                                          | 150 mg                       |                        |                  |
| 3450 | c37c033c-8d13-4144-a728-f231744fa703 | Magnesium                                          | 150 mg                       |                        |                  |
| 3451 | 180730eb-3f40-47cb-bfd0-5f4a8c30d480 | Magnesium                                          | 175 mg                       |                        |                  |
| 3452 | 30b6349f-d9c4-44ae-beb1-26be7d96da66 | Magnesium                                          | 175 mg                       |                        |                  |
| 3453 | 0ec2ecb7-e1cc-4eb0-9ef6-0e42c36ff835 | Magnesium                                          | 200 mg                       |                        |                  |
| 3454 | ec4582ae-7892-46c7-83cb-0672d46c03d8 | Magnesium                                          | 200 mg                       |                        |                  |
| 3455 | 28b596ea-d90a-4704-8c23-927ce953b3a2 | Magnesium                                          | 225 mg                       |                        |                  |
| 3456 | 47fe75e0-d38c-474e-99b7-c76a2e495272 | Magnesium                                          | 300 mg                       |                        |                  |
| 3457 | 50a28890-b1e7-4e22-8844-7a5aa14ac0e0 | Magnesium                                          | 300 mg                       |                        |                  |
| 3458 | 6a2c8e0d-7451-402f-b4aa-0f48d4fc27d3 | Magnesium                                          | 300 mg                       |                        |                  |
| 3459 | 652dda97-c6de-4c3c-bd71-5dc7be29b176 | Magnesium                                          | 306 mg                       |                        |                  |
| 3460 | 2702916b-db35-4190-a1be-12e7b11a177e | Magnesium                                          | 350 mg                       |                        |                  |
| 3461 | e3b0e283-10a3-4e11-a75e-5231b00c9dd5 | Magnesium                                          | 50 mg                        |                        |                  |
| 3462 | 847523ac-5d3d-4d93-9e0d-f8cb1c897a00 | Magnesium                                          | 50 mg/100 g                  |                        |                  |
| 3463 | 01cbc941-cb69-4ca8-b3a8-51ab03ffc98c | Magnesium                                          | 75 mg                        |                        |                  |
| 3464 | 6be84cb2-ca70-458e-a788-289f7d78d792 | Magnesium                                          | 75 mg                        |                        |                  |
| 3465 | 9c6b92e3-210c-44a9-8c21-dd791aa535f4 | Magnesium                                          | 75 mg                        |                        |                  |
| 3466 | b5e170e7-2d5e-491e-84f6-621a00271a12 | Magnesium                                          | 75 mg                        |                        |                  |
| 3467 | da934fde-670d-4c4f-990c-aa99eac1c6cf | Magnesium                                          | 90 mg                        |                        |                  |
| 3468 | a54a6be8-8fea-49e9-9441-16a7d34ef52b | Magnesium                                          | 93.3 mg                      |                        |                  |
| 3469 | b160b46f-84e8-46d9-aa5d-bb65ca1eaba1 | Magnesiumhydroksid                                 | 250 mg                       |                        |                  |
| 3470 | 144b2c2e-86e0-4aeb-a7c1-d2620fcf2b6c | Magnesiumhydroksid                                 | 500 mg                       |                        |                  |
| 3471 | 037cccb5-11c9-4569-9758-e8d4b92d8481 | Magnesiumkarbonat                                  | 235 mg                       |                        | A06AD01          |
| 3472 | f668aa37-ecf1-4a09-9595-10a5efb4cddd | Magnesiumklorid                                    | 0.051 g/L                    |                        |                  |
| 3473 | 6956fadc-7f2b-41d9-953e-19e270292aaf | Magnesiumklorid                                    | 0.051 mg/ml                  |                        |                  |
| 3474 | da82a3ad-4f5e-4e2a-9c3a-06ebd8955f03 | Magnesiumklorid                                    | 0.051 mg/ml                  |                        |                  |
| 3475 | f80a97e5-4b16-4dc0-bf97-5fba44ce380b | Magnesiumklorid                                    | 0.102 g/L                    |                        |                  |
| 3476 | 1630eaf0-d3fe-4c4e-b570-cbad3e062507 | Magnesiumklorid                                    | 0.163 g/ml                   |                        | B05XA11          |
| 3477 | 7f024dd4-6fdb-47c0-9a7e-7d2e60e1d962 | Magnesiumklorid                                    | 0.2 g/L                      |                        | B05XA11          |
| 3478 | d74a11b7-8785-4e80-bda4-443a5cdebe5b | Magnesiumklorid                                    | 0.2 g/L                      |                        | B05XA11          |
| 3479 | fb98e5e7-4d0f-4309-aa3f-53752405b041 | Magnesiumklorid                                    | 0.2 g/L                      |                        | B05XA11          |
| 3480 | 8ff1309e-ef0c-4875-8b45-7473e09d9021 | Magnesiumklorid                                    | 0.203 g/L                    |                        |                  |
| 3481 | a343d625-531c-4c32-9f54-328c5ae71179 | Magnesiumklorid                                    | 0.2033 g                     |                        |                  |
| 3482 | 95a157fa-b353-4182-a37c-1838d4e5b448 | Magnesiumklorid                                    | 0.3 g/L                      |                        | B05XA11          |
| 3483 | b7b37673-aa86-48e7-854d-3e6ec7207a40 | Magnesiumklorid                                    | 0.3 g/L                      |                        |                  |
| 3484 | 8eaeafd3-4f43-401b-b222-80c036a71885 | Magnesiumklorid                                    | 0.8 mmol/ml                  |                        |                  |
| 3485 | 4157531e-8836-482c-9d5c-6f7fbc67f505 | Magnesiumoksid, lett                               | 3.5 g                        |                        | A06AD02          |
| 3486 | c58efcb7-6ec3-4bae-ba6b-d12b200435e5 | Magnesiumoksid, lett                               | 3.5 g                        |                        | A06AD02          |
| 3487 | 9303bc13-5e71-466e-ab15-5a69c82a3f88 | Magnesiumoksid, tungt                              | 100 mg                       |                        |                  |
| 3488 | 8af9f383-daa9-47c8-a51f-7812c94c3b29 | Magnesiumsubkarbonat, tungt                        | 195 mg                       |                        |                  |
| 3489 | ff07a6a3-10ef-486a-9a76-79e19ecca3d4 | Magnesiumsulfat                                    | 0.5 mmol/ml                  |                        |                  |
| 3490 | 411b691e-317c-4cdd-9ec6-395ca0b386ce | Magnesiumsulfat                                    | 1 mmol/ml                    |                        |                  |
| 3491 | 57a3e57e-1f14-4ae0-a47e-103f923fa739 | Magnesiumsulfat                                    | 328 mg                       |                        | A12CC02          |
| 3492 | 8299fb3e-a030-4e10-99f8-c568e04b80c1 | Makrogol 3350                                      | 100 g/dose                   |                        | A06AD15          |
| 3493 | 8d913284-c227-4a78-9c4c-6373dfd5f60b | Makrogol 3350                                      | 13.125 g                     |                        |                  |
| 3494 | c5db71fa-d80d-4ac3-8607-c182932b8909 | Makrogol 3350                                      | 13.125 g                     |                        | A06AD15          |
| 3495 | 0dec5e60-3d48-4fb6-b0fd-f7495c6834e0 | Makrogol 3350                                      | 13.125 g/dose                |                        | A06AD15          |
| 3496 | d117e371-bf5e-4cdb-9c19-114caadb5203 | Makrogol 3350                                      | 13.125 g/dose                |                        | A06AD15          |
| 3497 | fd74d584-973b-4ffd-b943-571bb6d5e78d | Makrogol 3350                                      | 140 g                        |                        |                  |
| 3498 | 71fda44b-aa9d-4b50-82d6-05218110e176 | Makrogol 3350                                      | 52.5 g                       |                        | A06AD15          |
| 3499 | f696fd9f-7d8c-4bc1-9b66-282c4eb6c972 | Makrogol 3350                                      | 59 g                         |                        |                  |
| 3500 | c5784b84-b31a-47c5-ac57-05f1dd8189f6 | Makrogol 3350                                      | 6.563 g                      |                        | A06AD15          |
| 3501 | 9cb12919-ce89-4197-a72f-78ebc38bc64d | Makrogol 4000                                      | 525 mg/ml                    |                        | A06AD15          |
| 3502 | 737f4385-c95a-4b5c-969a-2b60ab343ff8 | Maltodekstrin                                      | 225 mg                       |                        |                  |
| 3503 | 9e2e2d1f-06aa-4466-9ec0-6a40edcd94e4 | Mangan                                             | 0.002 mg                     |                        |                  |
| 3504 | 5ba37c17-c1a3-40ad-95c4-e5d1519e7783 | Mangan                                             | 1 mg                         |                        |                  |
| 3505 | 6ec7a485-f8f2-4d59-935c-3d6463c4b65e | Mangan                                             | 1 mg                         |                        |                  |
| 3506 | fe428bdd-3ce7-4362-9523-fea67b0bf679 | Mangan                                             | 1 mg                         |                        |                  |
| 3507 | 8d995198-42b2-40b4-8f8c-c7f4fa4f9fee | Mangan                                             | 1.15 mg                      |                        |                  |
| 3508 | 948d05f6-0d49-4e3c-bef8-491edbd0f422 | Mangan                                             | 1.3 mg                       |                        |                  |
| 3509 | cf50d195-f36c-4958-9aa8-ae2a0c6d2616 | Mangan                                             | 1.3 mg                       |                        |                  |
| 3510 | 65b79ef0-e843-4d61-85ae-d475e65142a5 | Mangan                                             | 1.6 mg                       |                        |                  |
| 3511 | 47335aff-8b1e-48ac-a13c-743d13086dd9 | Mangan                                             | 2 mg                         |                        |                  |
| 3512 | 4e6ed080-2a16-4407-b261-52112ac716bc | Mangan                                             | 2 mg                         |                        |                  |
| 3513 | 5ec7cfd1-c79c-4c12-9216-3de6afcdcc3c | Mangan                                             | 2 mg                         |                        |                  |
| 3514 | 825e8493-ea8e-45b8-ad29-d35d3eeed3be | Mangan                                             | 2 mg                         |                        |                  |
| 3515 | 87a24f87-147b-497f-9d4a-f2082cfab0e5 | Mangan                                             | 2 mg                         |                        |                  |
| 3516 | ee69c763-daeb-47c6-b37b-39b429d8ccc8 | Mangan                                             | 2 mg                         |                        |                  |
| 3517 | 7e25f6cc-3000-4c9a-b669-aaab3ee70e8c | Mangan                                             | 2.3 mg                       |                        |                  |
| 3518 | b72c0934-1819-4d88-82ea-fb541132e058 | Mangan                                             | 2.3 mg                       |                        |                  |
| 3519 | 1f25f930-907c-4ae3-b1a9-30a2fb79705c | Mangan                                             | 2.5 mg                       |                        |                  |
| 3520 | 28004898-3b5f-4367-8424-9eb30c76f649 | Manganglukonat                                     | 4.052 mikrog/ml              |                        |                  |
| 3521 | ba4fc8c1-a80a-4b8b-8970-4c83c35c46d4 | Manganglukonat                                     | 44.569 mg/L                  |                        |                  |
| 3522 | c36d5286-b98b-48b5-904d-7f57c15d86a6 | Mangankloridtetrahydrat                            | 19.8 mikrog/ml               |                        |                  |
| 3523 | 5121889b-c079-4155-bf84-b6356bfc6970 | Mangankloridtetrahydrat                            | 3.6 mikrog/ml                |                        |                  |
| 3524 | f30ebcc6-8a90-4077-a37a-343185128248 | Mannitol                                           | 0 mg                         |                        |                  |
| 3525 | ae26c7ec-ea7a-475b-86a6-9cd15f07287e | Mannitol                                           | 10 mg                        |                        |                  |
| 3526 | c6bf3f1b-ed78-4525-9dba-63c9921eb60d | Mannitol                                           | 150 mg/ml                    |                        |                  |
| 3527 | 57e99e00-9ea1-4c67-b48c-7cea84e52ac1 | Mannitol                                           | 20 mg                        |                        |                  |
| 3528 | e3447b65-fd76-4d1d-b6a3-2978d4e5d99a | Mannitol                                           | 40 mg                        |                        |                  |
| 3529 | dc3450ea-3c38-4b0b-87f9-2342328e4731 | Mannitol                                           | 5 mg                         |                        |                  |
| 3530 | 06a28992-bf81-4a19-8401-fa5fbaaaa3f4 | Maraviroc                                          | 150 mg                       |                        |                  |
| 3531 | 92c2bef0-6df6-46d9-b214-47c57008bdc9 | Maraviroc                                          | 300 mg                       |                        |                  |
| 3532 | 06bb0d49-0e93-4da5-a1e9-4edb5a8d3ed7 | Marietistelekstrakt, torret, renset og standard... | 250 mg                       |                        |                  |
| 3533 | 0b5bb125-3acd-4fdd-8779-37eb822e6a0a | Mebendazol                                         | 100 mg                       |                        |                  |
| 3534 | aea1af33-15c5-4173-bca2-7456ca9865b9 | Mebendazol                                         | 20 mg/ml                     |                        |                  |
| 3535 | 7664105c-8d2c-4d25-9f8c-d7901604eb6a | Mebeverin                                          | 135 mg                       |                        |                  |
| 3536 | 56463055-9f56-4e72-84f0-f7b42319d26e | Mebeverin                                          | 200 mg                       |                        |                  |
| 3537 | b44d4a36-c2a4-4206-821a-2e60c5a54c51 | Mecillinam                                         | 1 g                          |                        |                  |
| 3538 | d4f61b1a-ed14-4d90-99e5-06930c003137 | Medroksyprogesteron                                | 10 mg                        |                        |                  |
| 3539 | d0903e73-6b98-431e-9a68-69dbce6a412d | Medroksyprogesteron                                | 150 mg/sproyte               |                        |                  |
| 3540 | d672db81-05c1-4c63-924d-affd0b5b4575 | Medroksyprogesteron                                | 2.5 mg                       |                        | G03AC06          |
| 3541 | e29480a5-7ab4-4ee4-87b2-003e7f308472 | Medroksyprogesteron                                | 5 mg                         |                        | G03AC06          |
| 3542 | f241bccb-cc94-49d1-a9ec-427538e3272c | Medroksyprogesteron                                | 5 mg                         |                        | G03AC06          |
| 3543 | f276c85a-5c92-471a-8e3f-7c715e8c3456 | Medroksyprogesteron                                | 5 mg                         |                        |                  |
| 3544 | abb59225-e084-4cc2-92fb-24d63fbf1059 | Meflokin                                           | 250 mg                       |                        |                  |
| 3545 | 4ad89f0a-7e3d-48fc-a331-0c6aa1c45d04 | Megestrol                                          | 160 mg                       |                        |                  |
| 3546 | 0f0aa62e-d57d-4d41-a992-f42a32b950c5 | Megluminamidotrizoat                               | 0.66 g/ml                    |                        |                  |
| 3547 | 2fe701e1-bc24-48cc-ba5d-886d72255806 | Mekasermin                                         | 10 mg/ml                     |                        |                  |
| 3548 | 0330e147-780b-4909-8eb1-11bf97614fc2 | Meklozin                                           | 25 mg                        |                        |                  |
| 3549 | 8964afe5-c975-4af9-a281-b3b207559ad0 | Mekobalamin                                        | 1000 mikrog                  |                        |                  |
| 3550 | 538a2d8a-4bf0-4892-93d9-c6e7730efa6c | Mekobalamin                                        | 5 mg/ml                      |                        |                  |
| 3551 | 1c2b76f6-98da-47ed-beb5-0388d43e6e2f | Mekobalamin                                        | 5000 mikrog                  |                        |                  |
